date,client_id,region,category,product,amount,year,month,month_label,season
2023-06-29 07:46:58.507900,2354,Amériques,Prêt-à-Porter,Evelyne III 29,2631.6842709301577,2023,6,2023-06,Été
2023-06-29 09:32:06.128408,932,Autres,Maroquinerie,Picotin Lock 18,2926.665456449123,2023,6,2023-06,Été
2023-06-29 11:17:13.748916,2310,Amériques,Maroquinerie,Evelyne III 29,2496.8183737720287,2023,6,2023-06,Été
2023-06-29 13:02:21.369424,450,Moyen-Orient,Prêt-à-Porter,Kelly 28,9750.093715256906,2023,6,2023-06,Été
2023-06-29 14:47:28.989932,877,Japon,Parfums & Beauté,Evelyne III 29,2502.680389542039,2023,6,2023-06,Été
2023-06-29 16:32:36.610440,2080,Asie-Pacifique,Soie & Textiles,Constance 24,7909.7102229794145,2023,6,2023-06,Été
2023-06-29 18:17:44.230948,2869,Asie-Pacifique,Maroquinerie,Evelyne III 29,2513.7611051643466,2023,6,2023-06,Été
2023-06-29 20:02:51.851456,69,Amériques,Horlogerie,Birkin 35,10818.777814344026,2023,6,2023-06,Été
2023-06-29 21:47:59.471964,83,Japon,Maroquinerie,Constance 24,7551.225897542681,2023,6,2023-06,Été
2023-06-29 23:33:07.092472,770,Amériques,Prêt-à-Porter,Evelyne III 29,2604.6035278633854,2023,6,2023-06,Été
2023-06-30 01:18:14.712980,811,Amériques,Prêt-à-Porter,Evelyne III 29,2322.5984952195854,2023,6,2023-06,Été
2023-06-30 03:03:22.333488,471,Europe,Prêt-à-Porter,Bolide 27,6499.238959013747,2023,6,2023-06,Été
2023-06-30 04:48:29.953996,1988,Asie-Pacifique,Horlogerie,Evelyne III 29,2327.0285183452584,2023,6,2023-06,Été
2023-06-30 06:33:37.574504,1028,Autres,Prêt-à-Porter,Constance 24,8486.954412757164,2023,6,2023-06,Été
2023-06-30 08:18:45.195013,2635,Japon,Maroquinerie,Evelyne III 29,2379.76487654419,2023,6,2023-06,Été
2023-06-30 10:03:52.815521,1129,Amériques,Maroquinerie,Herbag Zip 31,2913.877481260638,2023,6,2023-06,Été
2023-06-30 11:49:00.436029,2196,Asie-Pacifique,Maroquinerie,Garden Party 36,2544.3365122347604,2023,6,2023-06,Été
2023-06-30 13:34:08.056537,122,Amériques,Maroquinerie,Evelyne III 29,2642.066805005135,2023,6,2023-06,Été
2023-06-30 15:19:15.677045,1532,Japon,Horlogerie,Herbag Zip 31,3259.9249300749034,2023,6,2023-06,Été
2023-06-30 17:04:23.297553,1891,Moyen-Orient,Maroquinerie,Garden Party 36,2687.283105915618,2023,6,2023-06,Été
2023-06-30 18:49:30.918061,2555,Japon,Prêt-à-Porter,Constance 24,8214.67427668668,2023,6,2023-06,Été
2023-06-30 20:34:38.538569,1934,Chine,Prêt-à-Porter,Evelyne III 29,2357.4417351863544,2023,6,2023-06,Été
2023-06-30 22:19:46.159077,689,Asie-Pacifique,Parfums & Beauté,Herbag Zip 31,2654.075243975052,2023,6,2023-06,Été
2023-07-01 00:04:53.779585,1411,Amériques,Soie & Textiles,Kelly 28,8962.673830536924,2023,7,2023-07,Été
2023-07-01 01:50:01.400093,1999,Asie-Pacifique,Prêt-à-Porter,Herbag Zip 31,3251.147880051407,2023,7,2023-07,Été
2023-07-01 03:35:09.020601,533,Chine,Maroquinerie,Birkin 35,11740.505785846439,2023,7,2023-07,Été
2023-07-01 05:20:16.641109,317,Chine,Prêt-à-Porter,Evelyne III 29,2071.269302048476,2023,7,2023-07,Été
2023-07-01 07:05:24.261617,1794,Moyen-Orient,Maroquinerie,Birkin 35,9405.460582153228,2023,7,2023-07,Été
2023-07-01 08:50:31.882125,149,Chine,Horlogerie,Kelly 28,10296.1367172655,2023,7,2023-07,Été
2023-07-01 10:35:39.502633,505,Asie-Pacifique,Maroquinerie,Constance 24,8778.119519269627,2023,7,2023-07,Été
2023-07-01 12:20:47.123141,2826,Asie-Pacifique,Maroquinerie,Birkin 35,10113.336384482223,2023,7,2023-07,Été
2023-07-01 14:05:54.743649,1883,Amériques,Soie & Textiles,Evelyne III 29,2245.3871233197665,2023,7,2023-07,Été
2023-07-01 15:51:02.364157,2543,Chine,Parfums & Beauté,Garden Party 36,2608.519846621382,2023,7,2023-07,Été
2023-07-01 17:36:09.984665,915,Amériques,Prêt-à-Porter,Picotin Lock 18,2784.717685693261,2023,7,2023-07,Été
2023-07-01 19:21:17.605173,433,Moyen-Orient,Maroquinerie,Garden Party 36,2945.339289587344,2023,7,2023-07,Été
2023-07-01 21:06:25.225681,592,Japon,Maroquinerie,Kelly 28,8946.076671560444,2023,7,2023-07,Été
2023-07-01 22:51:32.846189,2312,Europe,Maroquinerie,Herbag Zip 31,3236.1640049676057,2023,7,2023-07,Été
2023-07-02 00:36:40.466697,2745,Japon,Soie & Textiles,Bolide 27,7092.499186489339,2023,7,2023-07,Été
2023-07-02 02:21:48.087205,601,Chine,Soie & Textiles,Bolide 27,7157.989306151466,2023,7,2023-07,Été
2023-07-02 04:06:55.707713,2024,Moyen-Orient,Soie & Textiles,Picotin Lock 18,3434.7077731477884,2023,7,2023-07,Été
2023-07-02 05:52:03.328221,2453,Moyen-Orient,Prêt-à-Porter,Birkin 35,11712.931739972533,2023,7,2023-07,Été
2023-07-02 07:37:10.948729,1148,Autres,Soie & Textiles,Evelyne III 29,2316.0807581470735,2023,7,2023-07,Été
2023-07-02 09:22:18.569237,264,Amériques,Joaillerie,Birkin 35,9249.038231340784,2023,7,2023-07,Été
2023-07-02 11:07:26.189745,659,Asie-Pacifique,Maroquinerie,Bolide 27,5627.97629864467,2023,7,2023-07,Été
2023-07-02 12:52:33.810254,2846,Chine,Prêt-à-Porter,Picotin Lock 18,3164.667773430613,2023,7,2023-07,Été
2023-07-02 14:37:41.430762,1115,Amériques,Prêt-à-Porter,Bolide 27,6101.776577966672,2023,7,2023-07,Été
2023-07-02 16:22:49.051270,2276,Amériques,Maroquinerie,Birkin 35,11842.829332593416,2023,7,2023-07,Été
2023-07-02 18:07:56.671778,996,Moyen-Orient,Maroquinerie,Picotin Lock 18,3195.018604946254,2023,7,2023-07,Été
2023-07-02 19:53:04.292286,1178,Asie-Pacifique,Maroquinerie,Constance 24,6895.62917550336,2023,7,2023-07,Été
2023-07-02 21:38:11.912794,2964,Moyen-Orient,Maroquinerie,Kelly 28,9248.92747578829,2023,7,2023-07,Été
2023-07-02 23:23:19.533302,2420,Moyen-Orient,Soie & Textiles,Bolide 27,6984.433310855353,2023,7,2023-07,Été
2023-07-03 01:08:27.153810,361,Moyen-Orient,Maroquinerie,Evelyne III 29,2607.877119816669,2023,7,2023-07,Été
2023-07-03 02:53:34.774318,2811,Chine,Maroquinerie,Garden Party 36,2468.8021139429165,2023,7,2023-07,Été
2023-07-03 04:38:42.394826,2382,Asie-Pacifique,Soie & Textiles,Picotin Lock 18,2759.630850745507,2023,7,2023-07,Été
2023-07-03 06:23:50.015334,1505,Amériques,Soie & Textiles,Herbag Zip 31,2839.984897081403,2023,7,2023-07,Été
2023-07-03 08:08:57.635842,2263,Europe,Maroquinerie,Picotin Lock 18,2726.909700527841,2023,7,2023-07,Été
2023-07-03 09:54:05.256350,1709,Chine,Maroquinerie,Constance 24,8371.392997850755,2023,7,2023-07,Été
2023-07-03 11:39:12.876858,1600,Amériques,Prêt-à-Porter,Herbag Zip 31,2893.3766273770634,2023,7,2023-07,Été
2023-07-03 13:24:20.497366,1566,Europe,Prêt-à-Porter,Evelyne III 29,2138.8093178131244,2023,7,2023-07,Été
2023-07-03 15:09:28.117874,178,Japon,Joaillerie,Evelyne III 29,2071.253526414372,2023,7,2023-07,Été
2023-07-03 16:54:35.738382,1470,Amériques,Maroquinerie,Garden Party 36,3095.4247709694073,2023,7,2023-07,Été
2023-07-03 18:39:43.358890,1180,Moyen-Orient,Maroquinerie,Constance 24,6764.464994735307,2023,7,2023-07,Été
2023-07-03 20:24:50.979398,1055,Asie-Pacifique,Maroquinerie,Constance 24,6893.382769359617,2023,7,2023-07,Été
2023-07-03 22:09:58.599906,2906,Japon,Soie & Textiles,Kelly 28,8566.693696219261,2023,7,2023-07,Été
2023-07-03 23:55:06.220414,1636,Europe,Prêt-à-Porter,Birkin 35,9468.027874115385,2023,7,2023-07,Été
2023-07-04 01:40:13.840922,640,Europe,Maroquinerie,Evelyne III 29,2453.5124993178993,2023,7,2023-07,Été
2023-07-04 03:25:21.461430,2415,Europe,Parfums & Beauté,Evelyne III 29,2152.916923950093,2023,7,2023-07,Été
2023-07-04 05:10:29.081938,2276,Chine,Prêt-à-Porter,Garden Party 36,2727.1511505532167,2023,7,2023-07,Été
2023-07-04 06:55:36.702446,116,Autres,Joaillerie,Constance 24,8686.249497067,2023,7,2023-07,Été
2023-07-04 08:40:44.322954,459,Japon,Maroquinerie,Herbag Zip 31,3226.061811258154,2023,7,2023-07,Été
2023-07-04 10:25:51.943462,1325,Chine,Maroquinerie,Birkin 35,9634.79662862195,2023,7,2023-07,Été
2023-07-04 12:10:59.563970,322,Europe,Maroquinerie,Herbag Zip 31,2576.951762762143,2023,7,2023-07,Été
2023-07-04 13:56:07.184478,2920,Japon,Maroquinerie,Birkin 35,11309.831403741258,2023,7,2023-07,Été
2023-07-04 15:41:14.804987,1220,Japon,Horlogerie,Birkin 35,9841.945937792478,2023,7,2023-07,Été
2023-07-04 17:26:22.425495,1440,Chine,Maroquinerie,Evelyne III 29,2550.2867503107336,2023,7,2023-07,Été
2023-07-04 19:11:30.046003,2473,Autres,Soie & Textiles,Herbag Zip 31,2881.873121367054,2023,7,2023-07,Été
2023-07-04 20:56:37.666511,183,Europe,Maroquinerie,Herbag Zip 31,2634.970278519732,2023,7,2023-07,Été
2023-07-04 22:41:45.287019,517,Chine,Maroquinerie,Birkin 35,12312.137771386777,2023,7,2023-07,Été
2023-07-05 00:26:52.907527,1343,Chine,Maroquinerie,Kelly 28,8067.862309385176,2023,7,2023-07,Été
2023-07-05 02:12:00.528035,1284,Amériques,Maroquinerie,Kelly 28,8259.66277291728,2023,7,2023-07,Été
2023-07-05 03:57:08.148543,2419,Chine,Prêt-à-Porter,Constance 24,8572.882216913833,2023,7,2023-07,Été
2023-07-05 05:42:15.769051,2345,Chine,Joaillerie,Bolide 27,6278.828008895981,2023,7,2023-07,Été
2023-07-05 07:27:23.389559,301,Europe,Soie & Textiles,Birkin 35,12195.195888256982,2023,7,2023-07,Été
2023-07-05 09:12:31.010067,2716,Amériques,Soie & Textiles,Herbag Zip 31,2598.344430896086,2023,7,2023-07,Été
2023-07-05 10:57:38.630575,1724,Chine,Maroquinerie,Constance 24,7032.381826537133,2023,7,2023-07,Été
2023-07-05 12:42:46.251083,2304,Europe,Parfums & Beauté,Bolide 27,5417.336450413718,2023,7,2023-07,Été
2023-07-05 14:27:53.871591,1205,Europe,Maroquinerie,Picotin Lock 18,2869.5181449154757,2023,7,2023-07,Été
2023-07-05 16:13:01.492099,2728,Chine,Horlogerie,Evelyne III 29,2462.6675276409715,2023,7,2023-07,Été
2023-07-05 17:58:09.112607,2429,Japon,Soie & Textiles,Kelly 28,9932.570011898031,2023,7,2023-07,Été
2023-07-05 19:43:16.733115,523,Chine,Maroquinerie,Kelly 28,9113.227423668384,2023,7,2023-07,Été
2023-07-05 21:28:24.353623,1004,Chine,Soie & Textiles,Evelyne III 29,2180.5303069921774,2023,7,2023-07,Été
2023-07-05 23:13:31.974131,690,Japon,Joaillerie,Garden Party 36,2921.732047731493,2023,7,2023-07,Été
2023-07-06 00:58:39.594639,2171,Europe,Maroquinerie,Picotin Lock 18,2827.6519284245583,2023,7,2023-07,Été
2023-07-06 02:43:47.215147,479,Chine,Maroquinerie,Herbag Zip 31,3175.1887410674976,2023,7,2023-07,Été
2023-07-06 04:28:54.835655,560,Japon,Maroquinerie,Kelly 28,10109.231862732755,2023,7,2023-07,Été
2023-07-06 06:14:02.456163,468,Moyen-Orient,Soie & Textiles,Herbag Zip 31,2887.6808908232765,2023,7,2023-07,Été
2023-07-06 07:59:10.076671,2230,Asie-Pacifique,Maroquinerie,Birkin 35,9787.95208184854,2023,7,2023-07,Été
2023-07-06 09:44:17.697179,2438,Asie-Pacifique,Parfums & Beauté,Evelyne III 29,2443.3458182976597,2023,7,2023-07,Été
2023-07-06 11:29:25.317687,1330,Moyen-Orient,Horlogerie,Birkin 35,11921.641043629092,2023,7,2023-07,Été
2023-07-06 13:14:32.938195,2801,Autres,Horlogerie,Evelyne III 29,2372.535655677237,2023,7,2023-07,Été
2023-07-06 14:59:40.558703,2304,Asie-Pacifique,Maroquinerie,Herbag Zip 31,2905.313281783145,2023,7,2023-07,Été
2023-07-06 16:44:48.179211,1362,Amériques,Soie & Textiles,Birkin 35,12328.330656091919,2023,7,2023-07,Été
2023-07-06 18:29:55.799719,213,Europe,Maroquinerie,Evelyne III 29,2378.122099837119,2023,7,2023-07,Été
2023-07-06 20:15:03.420228,899,Chine,Soie & Textiles,Herbag Zip 31,2528.875411706422,2023,7,2023-07,Été
2023-07-06 22:00:11.040736,1321,Amériques,Parfums & Beauté,Herbag Zip 31,2941.4551175726083,2023,7,2023-07,Été
2023-07-06 23:45:18.661244,2268,Autres,Soie & Textiles,Constance 24,7710.353024184333,2023,7,2023-07,Été
2023-07-07 01:30:26.281752,2588,Japon,Horlogerie,Kelly 28,8728.29907276598,2023,7,2023-07,Été
2023-07-07 03:15:33.902260,423,Asie-Pacifique,Parfums & Beauté,Constance 24,7409.52616854455,2023,7,2023-07,Été
2023-07-07 05:00:41.522768,2776,Japon,Maroquinerie,Herbag Zip 31,3319.5896467083116,2023,7,2023-07,Été
2023-07-07 06:45:49.143276,2247,Japon,Prêt-à-Porter,Kelly 28,8285.641966722995,2023,7,2023-07,Été
2023-07-07 08:30:56.763784,1215,Europe,Maroquinerie,Garden Party 36,2961.0000532906506,2023,7,2023-07,Été
2023-07-07 10:16:04.384292,129,Japon,Maroquinerie,Constance 24,8785.436932889334,2023,7,2023-07,Été
2023-07-07 12:01:12.004800,161,Europe,Maroquinerie,Kelly 28,8637.202937871278,2023,7,2023-07,Été
2023-07-07 13:46:19.625308,1057,Asie-Pacifique,Horlogerie,Garden Party 36,2387.1153354826765,2023,7,2023-07,Été
2023-07-07 15:31:27.245816,11,Moyen-Orient,Maroquinerie,Herbag Zip 31,2769.5705960303285,2023,7,2023-07,Été
2023-07-07 17:16:34.866324,2555,Moyen-Orient,Prêt-à-Porter,Kelly 28,9121.442926748845,2023,7,2023-07,Été
2023-07-07 19:01:42.486832,1468,Europe,Prêt-à-Porter,Picotin Lock 18,3560.2727263220054,2023,7,2023-07,Été
2023-07-07 20:46:50.107340,1778,Moyen-Orient,Parfums & Beauté,Evelyne III 29,2302.4310485096266,2023,7,2023-07,Été
2023-07-07 22:31:57.727848,1782,Europe,Prêt-à-Porter,Constance 24,6879.692145727597,2023,7,2023-07,Été
2023-07-08 00:17:05.348356,2238,Europe,Maroquinerie,Birkin 35,9636.881547847477,2023,7,2023-07,Été
2023-07-08 02:02:12.968864,1839,Asie-Pacifique,Prêt-à-Porter,Garden Party 36,2622.4549517761993,2023,7,2023-07,Été
2023-07-08 03:47:20.589372,1425,Europe,Soie & Textiles,Garden Party 36,2483.7253697216947,2023,7,2023-07,Été
2023-07-08 05:32:28.209880,842,Chine,Soie & Textiles,Herbag Zip 31,2552.114046708425,2023,7,2023-07,Été
2023-07-08 07:17:35.830388,1608,Europe,Maroquinerie,Herbag Zip 31,2653.260805016339,2023,7,2023-07,Été
2023-07-08 09:02:43.450896,2293,Amériques,Maroquinerie,Birkin 35,9503.016840578479,2023,7,2023-07,Été
2023-07-08 10:47:51.071404,2441,Europe,Horlogerie,Garden Party 36,2498.9613588007714,2023,7,2023-07,Été
2023-07-08 12:32:58.691912,1107,Amériques,Maroquinerie,Birkin 35,12384.047154660946,2023,7,2023-07,Été
2023-07-08 14:18:06.312420,1138,Amériques,Soie & Textiles,Birkin 35,10602.179009660309,2023,7,2023-07,Été
2023-07-08 16:03:13.932928,2824,Asie-Pacifique,Maroquinerie,Kelly 28,9751.798088785887,2023,7,2023-07,Été
2023-07-08 17:48:21.553436,1093,Moyen-Orient,Maroquinerie,Constance 24,7051.8968318136485,2023,7,2023-07,Été
2023-07-08 19:33:29.173944,813,Japon,Maroquinerie,Picotin Lock 18,3464.197928624696,2023,7,2023-07,Été
2023-07-08 21:18:36.794452,107,Chine,Soie & Textiles,Garden Party 36,2551.8109074968293,2023,7,2023-07,Été
2023-07-08 23:03:44.414961,2883,Europe,Horlogerie,Kelly 28,10656.317233735084,2023,7,2023-07,Été
2023-07-09 00:48:52.035469,360,Japon,Maroquinerie,Picotin Lock 18,3452.3604407714847,2023,7,2023-07,Été
2023-07-09 02:33:59.655977,2973,Amériques,Maroquinerie,Picotin Lock 18,3559.752683283118,2023,7,2023-07,Été
2023-07-09 04:19:07.276485,2198,Chine,Soie & Textiles,Garden Party 36,2882.200363776165,2023,7,2023-07,Été
2023-07-09 06:04:14.896993,930,Europe,Maroquinerie,Garden Party 36,2873.79630350665,2023,7,2023-07,Été
2023-07-09 07:49:22.517501,1862,Asie-Pacifique,Horlogerie,Kelly 28,10261.452907946412,2023,7,2023-07,Été
2023-07-09 09:34:30.138009,99,Amériques,Maroquinerie,Garden Party 36,2920.9356977552475,2023,7,2023-07,Été
2023-07-09 11:19:37.758517,2704,Asie-Pacifique,Soie & Textiles,Picotin Lock 18,3235.5141048645437,2023,7,2023-07,Été
2023-07-09 13:04:45.379025,1969,Asie-Pacifique,Soie & Textiles,Garden Party 36,2627.0116582187816,2023,7,2023-07,Été
2023-07-09 14:49:52.999533,812,Asie-Pacifique,Parfums & Beauté,Evelyne III 29,2156.196113924005,2023,7,2023-07,Été
2023-07-09 16:35:00.620041,2511,Amériques,Soie & Textiles,Evelyne III 29,2550.8456016590667,2023,7,2023-07,Été
2023-07-09 18:20:08.240549,1838,Japon,Maroquinerie,Kelly 28,8990.658444000866,2023,7,2023-07,Été
2023-07-09 20:05:15.861057,1921,Autres,Maroquinerie,Kelly 28,8083.4752442124345,2023,7,2023-07,Été
2023-07-09 21:50:23.481565,2938,Japon,Horlogerie,Kelly 28,9251.974218955746,2023,7,2023-07,Été
2023-07-09 23:35:31.102073,1876,Chine,Parfums & Beauté,Garden Party 36,2873.3188041198887,2023,7,2023-07,Été
2023-07-10 01:20:38.722581,599,Europe,Maroquinerie,Constance 24,6717.380383966182,2023,7,2023-07,Été
2023-07-10 03:05:46.343089,2350,Amériques,Parfums & Beauté,Kelly 28,9881.717353800272,2023,7,2023-07,Été
2023-07-10 04:50:53.963597,1241,Moyen-Orient,Soie & Textiles,Constance 24,7191.591462700271,2023,7,2023-07,Été
2023-07-10 06:36:01.584105,2799,Chine,Soie & Textiles,Birkin 35,9880.91760665751,2023,7,2023-07,Été
2023-07-10 08:21:09.204613,1608,Chine,Maroquinerie,Kelly 28,9484.48990876506,2023,7,2023-07,Été
2023-07-10 10:06:16.825121,2229,Moyen-Orient,Parfums & Beauté,Constance 24,7456.421205329623,2023,7,2023-07,Été
2023-07-10 11:51:24.445629,1441,Moyen-Orient,Maroquinerie,Herbag Zip 31,2896.067326843221,2023,7,2023-07,Été
2023-07-10 13:36:32.066137,685,Europe,Prêt-à-Porter,Bolide 27,6394.157009061572,2023,7,2023-07,Été
2023-07-10 15:21:39.686645,2240,Europe,Maroquinerie,Constance 24,8829.186991832947,2023,7,2023-07,Été
2023-07-10 17:06:47.307153,2142,Amériques,Parfums & Beauté,Picotin Lock 18,2858.027489611904,2023,7,2023-07,Été
2023-07-10 18:51:54.927661,899,Europe,Maroquinerie,Bolide 27,6301.034792543956,2023,7,2023-07,Été
2023-07-10 20:37:02.548169,1688,Moyen-Orient,Maroquinerie,Herbag Zip 31,3191.8575720578674,2023,7,2023-07,Été
2023-07-10 22:22:10.168677,972,Chine,Maroquinerie,Bolide 27,5805.877830855417,2023,7,2023-07,Été
2023-07-11 00:07:17.789185,2719,Chine,Maroquinerie,Constance 24,6856.938893612825,2023,7,2023-07,Été
2023-07-11 01:52:25.409693,1351,Chine,Soie & Textiles,Picotin Lock 18,2681.991006575308,2023,7,2023-07,Été
2023-07-11 03:37:33.030202,1832,Europe,Maroquinerie,Evelyne III 29,2072.1453452822643,2023,7,2023-07,Été
2023-07-11 05:22:40.650710,1489,Chine,Joaillerie,Evelyne III 29,2192.687960374054,2023,7,2023-07,Été
2023-07-11 07:07:48.271218,2482,Chine,Soie & Textiles,Evelyne III 29,2287.696822855148,2023,7,2023-07,Été
2023-07-11 08:52:55.891726,330,Asie-Pacifique,Soie & Textiles,Constance 24,8059.589081284843,2023,7,2023-07,Été
2023-07-11 10:38:03.512234,2575,Chine,Maroquinerie,Constance 24,7133.75682618009,2023,7,2023-07,Été
2023-07-11 12:23:11.132742,1143,Moyen-Orient,Maroquinerie,Birkin 35,10033.991894763305,2023,7,2023-07,Été
2023-07-11 14:08:18.753250,21,Europe,Maroquinerie,Constance 24,8307.240320529607,2023,7,2023-07,Été
2023-07-11 15:53:26.373758,2069,Amériques,Parfums & Beauté,Garden Party 36,3080.3256981980635,2023,7,2023-07,Été
2023-07-11 17:38:33.994266,316,Europe,Maroquinerie,Garden Party 36,2443.6624994960866,2023,7,2023-07,Été
2023-07-11 19:23:41.614774,618,Europe,Parfums & Beauté,Evelyne III 29,2332.3267893148377,2023,7,2023-07,Été
2023-07-11 21:08:49.235282,745,Japon,Maroquinerie,Herbag Zip 31,2759.227470527657,2023,7,2023-07,Été
2023-07-11 22:53:56.855790,1089,Japon,Joaillerie,Herbag Zip 31,2964.3140460241757,2023,7,2023-07,Été
2023-07-12 00:39:04.476298,149,Asie-Pacifique,Maroquinerie,Garden Party 36,2430.177127356474,2023,7,2023-07,Été
2023-07-12 02:24:12.096806,1207,Asie-Pacifique,Maroquinerie,Birkin 35,10038.33576374107,2023,7,2023-07,Été
2023-07-12 04:09:19.717314,282,Amériques,Soie & Textiles,Constance 24,8330.243241259757,2023,7,2023-07,Été
2023-07-12 05:54:27.337822,113,Japon,Joaillerie,Birkin 35,11811.231052627036,2023,7,2023-07,Été
2023-07-12 07:39:34.958330,1237,Moyen-Orient,Prêt-à-Porter,Herbag Zip 31,3046.9256497295287,2023,7,2023-07,Été
2023-07-12 09:24:42.578838,1070,Amériques,Maroquinerie,Constance 24,8884.301385045917,2023,7,2023-07,Été
2023-07-12 11:09:50.199346,2494,Autres,Soie & Textiles,Picotin Lock 18,3279.4552690442397,2023,7,2023-07,Été
2023-07-12 12:54:57.819854,1094,Asie-Pacifique,Horlogerie,Birkin 35,11576.092916419404,2023,7,2023-07,Été
2023-07-12 14:40:05.440362,2230,Chine,Maroquinerie,Evelyne III 29,2251.130499711928,2023,7,2023-07,Été
2023-07-12 16:25:13.060870,1197,Europe,Maroquinerie,Herbag Zip 31,2648.5059961145084,2023,7,2023-07,Été
2023-07-12 18:10:20.681378,981,Japon,Parfums & Beauté,Garden Party 36,2873.6197651466787,2023,7,2023-07,Été
2023-07-12 19:55:28.301886,2358,Amériques,Horlogerie,Garden Party 36,3088.6216711925763,2023,7,2023-07,Été
2023-07-12 21:40:35.922394,1247,Japon,Prêt-à-Porter,Garden Party 36,3140.3240621994323,2023,7,2023-07,Été
2023-07-12 23:25:43.542902,1964,Asie-Pacifique,Joaillerie,Herbag Zip 31,2895.5940590419023,2023,7,2023-07,Été
2023-07-13 01:10:51.163410,343,Europe,Maroquinerie,Constance 24,7932.438595296092,2023,7,2023-07,Été
2023-07-13 02:55:58.783918,2656,Chine,Soie & Textiles,Constance 24,7395.090394702169,2023,7,2023-07,Été
2023-07-13 04:41:06.404426,1144,Chine,Prêt-à-Porter,Birkin 35,11336.552441795931,2023,7,2023-07,Été
2023-07-13 06:26:14.024934,2596,Japon,Prêt-à-Porter,Evelyne III 29,2538.8351217633895,2023,7,2023-07,Été
2023-07-13 08:11:21.645443,2082,Amériques,Parfums & Beauté,Bolide 27,5492.567478837192,2023,7,2023-07,Été
2023-07-13 09:56:29.265951,1972,Europe,Horlogerie,Kelly 28,10276.901060184842,2023,7,2023-07,Été
2023-07-13 11:41:36.886459,390,Amériques,Maroquinerie,Herbag Zip 31,2951.8159023083194,2023,7,2023-07,Été
2023-07-13 13:26:44.506967,2982,Chine,Maroquinerie,Constance 24,8026.526311400095,2023,7,2023-07,Été
2023-07-13 15:11:52.127475,289,Chine,Maroquinerie,Herbag Zip 31,2680.569783804856,2023,7,2023-07,Été
2023-07-13 16:56:59.747983,971,Amériques,Prêt-à-Porter,Kelly 28,7941.316309527336,2023,7,2023-07,Été
2023-07-13 18:42:07.368491,567,Europe,Maroquinerie,Kelly 28,10571.735249967967,2023,7,2023-07,Été
2023-07-13 20:27:14.988999,2583,Amériques,Parfums & Beauté,Constance 24,8846.536150230824,2023,7,2023-07,Été
2023-07-13 22:12:22.609507,765,Asie-Pacifique,Maroquinerie,Bolide 27,6893.436868030563,2023,7,2023-07,Été
2023-07-13 23:57:30.230015,556,Asie-Pacifique,Maroquinerie,Bolide 27,6318.786241300736,2023,7,2023-07,Été
2023-07-14 01:42:37.850523,1124,Chine,Soie & Textiles,Birkin 35,10188.963642575252,2023,7,2023-07,Été
2023-07-14 03:27:45.471031,1052,Japon,Prêt-à-Porter,Evelyne III 29,2109.075622468427,2023,7,2023-07,Été
2023-07-14 05:12:53.091539,576,Asie-Pacifique,Maroquinerie,Bolide 27,5568.470680790684,2023,7,2023-07,Été
2023-07-14 06:58:00.712047,816,Asie-Pacifique,Prêt-à-Porter,Herbag Zip 31,2901.9948346155884,2023,7,2023-07,Été
2023-07-14 08:43:08.332555,2363,Asie-Pacifique,Soie & Textiles,Kelly 28,10125.031505674422,2023,7,2023-07,Été
2023-07-14 10:28:15.953063,979,Europe,Maroquinerie,Birkin 35,11509.251271344481,2023,7,2023-07,Été
2023-07-14 12:13:23.573571,1851,Chine,Maroquinerie,Birkin 35,11606.297753919096,2023,7,2023-07,Été
2023-07-14 13:58:31.194079,2859,Amériques,Prêt-à-Porter,Evelyne III 29,2082.669632581594,2023,7,2023-07,Été
2023-07-14 15:43:38.814587,683,Asie-Pacifique,Maroquinerie,Constance 24,8692.142810827756,2023,7,2023-07,Été
2023-07-14 17:28:46.435095,2701,Europe,Horlogerie,Bolide 27,6950.057186985922,2023,7,2023-07,Été
2023-07-14 19:13:54.055603,2603,Chine,Soie & Textiles,Evelyne III 29,2065.341210473403,2023,7,2023-07,Été
2023-07-14 20:59:01.676111,1264,Amériques,Maroquinerie,Herbag Zip 31,2813.124360946637,2023,7,2023-07,Été
2023-07-14 22:44:09.296619,781,Europe,Maroquinerie,Kelly 28,8960.425943488977,2023,7,2023-07,Été
2023-07-15 00:29:16.917127,504,Chine,Maroquinerie,Birkin 35,11538.966210569624,2023,7,2023-07,Été
2023-07-15 02:14:24.537635,1443,Chine,Soie & Textiles,Kelly 28,10315.592259280531,2023,7,2023-07,Été
2023-07-15 03:59:32.158143,2779,Europe,Soie & Textiles,Herbag Zip 31,2830.050405167298,2023,7,2023-07,Été
2023-07-15 05:44:39.778651,405,Amériques,Parfums & Beauté,Herbag Zip 31,2614.0862040676993,2023,7,2023-07,Été
2023-07-15 07:29:47.399159,2760,Europe,Maroquinerie,Birkin 35,9428.87301481984,2023,7,2023-07,Été
2023-07-15 09:14:55.019667,1898,Chine,Maroquinerie,Constance 24,8165.576695174656,2023,7,2023-07,Été
2023-07-15 11:00:02.640176,2202,Chine,Maroquinerie,Herbag Zip 31,2937.864178766752,2023,7,2023-07,Été
2023-07-15 12:45:10.260684,2262,Europe,Maroquinerie,Birkin 35,12078.774390509301,2023,7,2023-07,Été
2023-07-15 14:30:17.881192,1383,Amériques,Soie & Textiles,Constance 24,8905.629432915704,2023,7,2023-07,Été
